Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
3771,1.290465282,-0.552829303,0.664334791,-0.605804247,-0.914318836,-0.221986239,-0.874678204,0.070460694,0.415172443,0.389673988,2.492505795,-2.874984464,0.59114544,1.734830838,-0.244493281,1.167057033,1.041515453,-1.117339883,0.3397492,-0.033413729,-0.169548958,-0.458395903,0.162773706,-0.087112359,0.059871454,-0.505818394,-0.014537094,0.003240368,25.75,0
3772,-1.34352892,2.345343203,-0.919444511,1.107645038,-0.344612956,-0.824158673,-0.238774543,1.062547088,0.55443409,-0.273545757,0.329546582,-1.670250765,2.314779008,2.658595187,0.036548781,-0.578531479,1.321910525,-0.283780496,-0.256056844,-0.080055363,0.080046071,0.501337517,0.209319489,0.035797242,-0.620077056,-0.409667611,0.2814594,0.139605063,3.99,0
3773,1.343671591,-0.576561715,0.530355368,-0.684109698,-0.827355797,-0.071798432,-0.96455236,0.146049343,0.579189173,0.4249011,2.045061336,-3.472442547,-0.277490812,1.895509643,-0.122436433,1.302320115,0.976204856,-0.90229642,0.473234046,-0.115462085,-0.211173943,-0.584102703,0.147302007,-0.452038469,0.077564533,-0.480243948,-0.017845278,-0.004976,9.59,0
3773,1.094367694,0.148772028,1.171742032,1.309365669,-0.533612004,0.028374899,-0.5052449,-0.014001921,1.611909444,-0.491358076,0.877232586,-1.725910893,2.748913141,1.286003262,0.789988893,0.174164888,0.294538214,0.094069823,-1.24494736,-0.072347834,0.103550875,0.625460915,-0.084649231,0.061917713,0.409214087,-0.276609391,0.04759366,0.033267527,35.53,0
3775,-1.435037877,1.787905,0.864684416,-0.122310964,0.091892711,-0.475109325,0.43669615,-0.040369243,1.52035508,0.560862901,2.139002233,-2.285315168,1.169626814,0.973087578,-0.383311546,0.578678579,0.352657619,0.733858109,0.046794456,0.359845836,-0.441428747,-0.934288159,0.028658075,-0.137671139,-0.059343895,0.014846848,0.115386695,0.289658758,8.91,0
3776,1.11228028,0.39681738,0.747786715,1.599570498,-0.484934136,-1.096554853,0.167445106,-0.373878641,1.100924522,-0.351816561,1.150067093,-1.708864279,2.444514201,1.635358382,0.073163309,-0.06869618,0.405649651,-0.064690719,-0.898806674,-0.054837443,-0.007928385,0.210196193,-0.081725306,0.89892753,0.591793298,-0.360332426,-0.010856529,0.030853481,49.8,0
3781,1.031446087,-0.02601807,2.416341333,3.272713074,-1.232136483,1.043871635,-1.247289884,0.307633167,2.278284072,-0.166910021,-0.529282558,-1.445032646,2.622082861,-0.063765415,-2.76084044,0.032897037,0.755441132,0.057787668,-0.757692412,-0.134679682,-0.07009973,0.562414589,-0.124314835,0.404659758,0.481952462,0.207735024,0.072925939,0.037137808,12.98,0
3782,0.988814866,-0.995465738,0.250333614,-0.2032821,-1.204635277,-0.984541055,-0.187304479,-0.372302456,0.400695611,0.21083678,0.432077449,-2.780469476,1.658462119,1.678194229,0.184724403,-1.234437784,0.730928433,1.049878319,-0.931778691,-0.107616187,-0.615974044,-1.574037193,0.018414436,0.326821746,-0.050870649,0.75629347,-0.129499928,0.040412847,220.32,0
3783,1.106261592,0.398131419,1.81565525,2.990707602,-0.865003954,0.009124572,-0.62606742,0.048107374,1.336733271,0.115637041,0.326892688,-2.103605032,1.862463991,0.991868627,-1.091754093,0.484373752,0.422632246,-0.064063165,-1.170383946,-0.202820764,-0.212719849,-0.199559698,0.094662774,0.646047182,0.238917724,-0.102657017,0.018307641,0.033028049,0,0
3784,0.626344965,-0.109139516,0.357630864,2.91775593,-0.195909562,-0.466320405,0.653572492,-0.381927944,0.249614954,0.15857856,0.614127376,-2.049955217,2.699764886,1.675513314,-0.37110782,0.573918104,0.096029645,-0.241416974,-1.229859187,0.473843139,-0.095861573,-0.715427836,-0.226114697,0.346002686,0.346190955,-0.191857197,-0.095786363,0.069430235,302.95,0
3785,-0.80120066,1.867744694,1.441097731,3.11546376,-0.050715399,-0.49817486,0.80688731,0.110458759,-0.952899929,-0.0149262,0.621261343,-2.696877491,1.900807883,2.257466053,0.173467464,-0.426098363,1.1923075,0.070500469,0.623055534,0.099656481,-0.007375091,0.020016476,-0.150965416,0.667633141,0.412098651,0.294415649,-0.119381814,0.013562065,53.73,0
3786,1.278729515,-0.332092816,0.006240189,-0.879708448,-0.058081492,0.282946188,-0.46324254,0.02181355,3.036168582,-1.459940381,-0.58997325,-2.403425798,1.30227005,1.50068599,0.729121314,-0.580869247,0.49299512,0.366323795,0.610718494,-0.139287913,-0.209357516,-0.14099468,-0.249546901,-1.365203565,0.742287094,-0.549454602,0.052321364,0.005954865,28,0
3787,-2.053174904,1.409501452,0.383805016,0.465424304,-1.037515095,-0.871653132,-0.678420797,1.313567004,0.79101807,-1.008734723,1.391843233,-2.477801112,-0.493163948,3.025099877,-0.884900905,0.896102807,0.444163975,1.214172884,-1.063148757,-0.557961337,0.230592108,0.353344764,-0.225561722,0.428452083,0.300199398,-0.424758394,-0.379394704,-0.224273815,28.87,0
3787,-0.723244329,-0.09763791,1.832394575,-3.782073238,0.079889205,-0.528078519,0.419176372,-0.039724874,3.010603743,-2.537070504,2.077836242,-1.888225636,0.344353989,1.604180366,0.059160887,-0.118506112,-0.257525426,0.835623694,-0.77997356,-0.206537715,-0.039506282,0.225510445,-0.190129967,-0.402863914,0.012213317,-1.22214642,-0.056297335,-0.121713375,30.8,0
3787,-1.027279329,1.169091457,2.73824086,1.242162665,0.604670908,0.262131103,0.443834673,0.151234045,-0.210182432,-0.451846424,1.756894932,-1.698758042,2.744591614,1.280910983,-1.461302184,1.495655837,-0.800346846,0.716249763,-1.691738054,-0.032641432,-0.113199878,-0.304499796,-0.212551205,-0.07053688,0.287387477,-0.31473784,-0.008219414,0.061737096,18.95,0
3787,0.792584169,-0.939439167,1.182289064,0.462836205,-1.463348554,-0.159720752,-0.689804283,0.098143223,2.216904231,-0.653452076,2.031444624,-1.765391111,0.722472285,1.416604039,-1.033956682,0.337015541,0.538041192,0.461458199,0.186640529,0.229530387,-0.098018414,-0.357923141,-0.072614937,0.548421858,-0.068807799,0.90379967,-0.106438704,0.033316515,200,0
3788,-0.555848294,0.886176696,0.962429839,0.085092156,0.144617233,0.582865048,-0.082210677,0.413443113,1.048297758,-1.223969462,-0.47225005,-1.778408144,3.151450267,1.205110618,-0.597458497,-0.816693767,1.285774557,-0.373982346,1.391712206,0.068918666,-0.120752142,0.100054733,-0.182284321,-0.876707109,-0.267405183,1.233915615,-0.050098565,0.040376012,20,0
3788,-1.576895861,-0.006355923,1.206842272,-0.833566757,0.200399424,-1.434594803,0.727694425,-0.175025008,1.495626517,-0.74904871,0.328881478,-3.106661285,0.512176271,1.682525198,-0.232822391,0.463147485,0.189501443,-0.159630885,-0.755895008,0.124882446,-0.368343697,-0.784533098,0.376011207,0.321584152,-0.226291842,0.636008245,0.331491775,0.30901297,118.56,0
3789,1.125017281,0.155285987,1.467917806,2.00463792,-0.83271063,0.052230969,-0.723182108,0.119858915,1.088655194,0.249493319,2.02418689,-1.848830175,1.416990585,1.376358764,-1.295966555,0.854442883,0.152106676,0.546625037,-0.737690401,-0.15240214,0.013169347,0.347485165,-0.023424208,0.539720253,0.19847452,1.025331837,-0.072794319,0.001137089,5.03,0
3791,0.887215032,-0.441964566,0.676609189,1.752293829,-0.416800075,0.671162637,-0.352736371,0.133307514,2.290818799,-0.668345314,-0.513092362,-2.415168136,0.786891331,1.193140164,-1.300920723,-0.638086668,1.023541966,-0.318149381,-0.295959123,0.012579446,-0.194468488,-0.29311078,-0.240227422,-0.503060836,0.585414209,-0.275897382,0.01411057,0.033691328,149,0
3794,-1.155262471,-0.747308391,1.399347379,-1.690769631,0.491900644,0.518964765,-0.039210018,0.39039275,0.188049308,-0.721435082,0.933715539,-3.287431963,-0.210260777,1.802579228,-0.17552655,-2.878406627,2.231518954,-0.927894803,-2.876947322,-0.501874366,-0.325881011,-0.412038352,0.272626104,-0.689312855,-0.325509663,1.38390319,-0.056028721,0.063203287,84.89,0
3794,-0.848434641,1.537872341,1.237295695,0.070707194,-0.017854282,-0.455677507,0.231227757,-0.756123313,0.958037759,-0.325673738,2.366502392,-2.082827516,1.175015608,1.25224862,-0.49319651,0.560284139,0.570011299,0.686970685,-0.047230382,0.009127274,0.362771548,-1.084427545,0.112339916,0.186183268,-0.159542095,0.028664195,0.35815327,0.145251586,9.71,0
3794,0.863642742,-0.904991956,1.056122326,0.612139709,-1.40728681,-0.30191394,-0.584165574,-0.006763672,2.646529446,-0.872556332,-0.043160786,-2.546615908,0.474841066,1.153418385,-0.888985576,-0.070823745,0.949490974,-0.185194908,0.212308775,0.172941842,-0.288080575,-0.790414459,-0.053276568,0.388560436,0.007037981,0.888130335,-0.102349904,0.037037289,189.68,0
3800,1.204976004,0.225924004,-0.042877445,0.988441006,0.56937407,0.724866229,-0.181622953,0.117702025,1.180975156,-0.171473816,1.160210293,-2.298821263,1.258864601,2.021976205,-0.08796372,0.44235478,-0.166038731,0.758038196,-0.246467991,-0.155857117,-0.082653822,-0.008565161,-0.25657645,-1.37525256,0.699723253,-0.224938743,-0.005091496,-0.009038585,24.8,0
3803,1.223471726,0.318627919,0.302019379,0.717709154,-0.161746536,-0.527867304,-0.163827798,-0.068927074,1.210511804,-0.462339233,2.134263648,-2.152667742,0.976949313,1.497523311,-0.22372067,0.784678606,0.40453882,0.686186883,0.016939888,-0.140775963,-0.413322112,-1.040269402,0.090547141,-0.126748453,0.1751759,0.06107867,-0.061260002,0.0104188,9.99,0
3803,1.191011521,-0.219178809,-0.17991515,0.376612303,1.607988071,4.109250306,-1.220414336,1.007736579,2.045119263,-0.516509167,0.382142991,-2.204371615,1.616648959,1.220866973,-0.368881264,0.376936644,-0.014488874,0.659411987,-0.045502539,-0.032732614,-0.259919707,-0.470803905,-0.03746825,0.940544175,0.546935103,-0.43326636,0.046043056,0.02687908,19.9,0
3803,0.290068671,0.337966026,1.235603184,1.48152547,-0.624047454,0.467060131,-0.710617898,0.234945981,2.131438856,0.06423324,2.126814753,-1.493792769,1.238829704,1.141077603,-0.959007372,-0.316724435,0.698428469,0.38399577,-0.085042606,-0.311452596,0.028000033,0.440450979,0.349185941,0.13633793,-1.1615939,-0.608978935,-0.379216045,-0.091064549,12.99,0
3804,1.321067965,0.559144128,0.133064202,0.686504947,0.244794903,-0.517829875,0.080402939,-0.31966944,1.142219013,-0.696664606,0.394276542,-1.72937985,3.551122134,0.790624634,0.248001528,0.620986365,0.334695533,0.058074086,-0.095930182,-0.000636195,-0.475976579,-1.042996671,0.019120361,-0.527343405,0.356935077,0.103385714,-0.040581473,0.01892493,0.89,0
3805,0.778469309,-0.463622347,2.289668516,3.122320402,-0.976046102,2.301286536,-1.506677629,0.786533359,2.189204067,-0.079993631,1.416838153,-1.232785607,1.275802089,0.449766919,-2.812253954,-0.296888458,1.141673038,-0.190528543,-1.205910259,-0.138759224,0.061960012,0.773440672,-0.116431326,-0.292728855,0.238874828,0.246684017,0.082374673,0.028523553,75.84,0
3808,-0.677696904,1.068828667,1.818995468,0.079289582,0.238669989,-0.098348188,0.617665596,-0.059712379,1.311588461,-0.232122498,1.280284979,-2.756840222,0.793019328,1.525342824,0.723829315,-0.582773332,0.951380033,-1.04249775,-1.058663138,0.130171116,-0.39209119,-0.547532997,0.076581529,-0.008619267,-0.40781107,0.05050657,0.213583771,-0.052175741,11.55,0
3809,-1.061540033,1.520180287,1.342008421,0.097719078,-0.364792434,-0.709543905,0.176218793,0.401939395,0.583862992,-0.442225641,2.36799515,-1.434205196,1.982414926,1.959316094,-0.666347211,0.392656672,0.300824746,0.327687573,-0.015121384,0.107393943,-0.295562827,-0.637152857,0.06446423,0.461332114,-0.186257005,0.007977303,0.219249806,0.103533457,8.99,0
3810,-1.039427721,1.10439865,1.824597948,2.798457475,0.601352258,2.284505126,-0.489980829,1.134282902,-0.604928277,-0.005463046,2.968880404,-1.632031248,1.899284126,2.243444194,1.008789187,-0.805856987,1.757879085,-1.088133418,-0.678594517,0.008407262,-0.001135179,0.060296301,0.267919556,-1.105419487,-0.894852632,0.016309281,0.062103333,0.019570316,37.96,0
3810,-0.288671948,1.17234856,1.446572809,1.116834566,1.049868181,1.029211421,0.773918416,-0.115179389,0.6057322,-0.161103105,1.707950026,-0.891427374,3.685569729,0.956752836,-1.364663919,-0.984226473,0.569317834,0.079419585,1.124678782,0.342885879,-0.216798429,0.241121725,-0.320067133,-0.824090094,0.019366684,-0.261807571,0.247996003,-0.039483478,12.89,0
3810,-1.868028744,1.982823403,-0.119282945,-0.174379793,-0.605025648,-0.103830305,-0.744529051,1.495526564,0.912370839,-0.505651243,0.441972706,-2.890250789,-0.162476218,2.937786986,-0.353191704,1.135078344,0.273793709,1.141012919,0.478755011,-0.110224424,-0.363296017,-1.140689351,0.024979449,-0.984387168,0.006353109,0.11054993,0.063749364,0.008199974,9.98,0
3813,-0.914266434,1.19557798,1.157257716,0.088743887,0.122343108,-0.590530056,0.278628743,0.376518604,0.623169807,-1.472917909,0.662507248,-2.536185746,1.427361311,1.471067491,0.174166373,0.299497286,1.086702703,-0.232389374,-0.92064455,-0.197194174,-0.245991963,-0.705155381,0.11089146,-0.04619781,-0.493518126,-0.038599394,-0.05825164,0.051346002,19.88,0
3814,-0.185954741,1.501079043,0.84901247,3.102251048,0.123136338,0.774451043,-0.456751079,-2.777072353,-1.02194794,-0.021460888,1.929409291,-1.93419727,1.690124138,2.62665329,-0.37118759,0.130106502,0.630578822,0.626739798,0.757958255,0.908117924,-1.386402485,0.122682758,-0.141097654,-0.042186375,1.422823667,0.410586508,-0.049893541,0.162694162,67.46,0
3818,-0.57042196,0.572895223,2.61243484,0.20706664,0.034405229,0.130292159,0.283769796,-0.304214282,2.138030362,-0.338298083,-0.254974815,-2.886996789,1.352190978,0.482624341,-0.611460212,-0.027232123,0.205910375,0.351685605,0.129770748,0.194629873,-0.318457,-0.10925883,-0.23408112,-0.154129808,-0.239341219,0.211405709,-0.140621209,-0.252825546,5,0
3819,-0.231958965,0.831748571,0.156819792,0.337590018,2.674565308,3.966491169,0.289884017,0.663476239,1.005670733,-0.17411078,0.413809772,-2.727075578,1.393533122,1.364232539,-0.549513281,-0.708373798,0.481480794,0.470737697,1.251073639,0.347865735,-0.309786507,-0.312104095,-0.20783694,0.951576656,0.097150448,-0.305148289,0.219753072,-0.027712372,26.38,0
3825,-0.478750999,0.519721675,1.993696725,-1.017972649,0.318556944,-0.443784617,0.467878654,-0.079625066,1.426345378,-0.909702384,1.536570017,-2.568068869,0.469247625,1.485926366,-1.300133313,1.348618181,-0.899185407,0.830346993,-1.721314839,-0.282591315,-0.12819108,-0.150503867,-0.023669925,-0.106755087,-0.786750889,-0.273968226,-0.089095284,-0.068475645,4.12,0
3825,1.136567061,0.206753245,0.284115329,1.233477935,0.269839961,0.315589403,0.006512116,-0.08912309,1.494200704,-0.567121031,-0.017214661,-1.828442146,2.584644192,1.368682733,-0.293716972,-0.270425137,0.464566927,-0.461149704,-0.339320207,-0.043300793,-0.347095097,-0.66082527,-0.098141488,-0.823443707,0.559224993,-0.47808164,0.01448849,0.017773877,55.59,0
3826,1.106139907,-0.083200725,1.030199771,1.448940658,-0.351855455,0.82555807,-0.71877012,0.212062332,2.198117905,-0.566886039,-0.423693368,-2.361176753,1.575490667,1.102966237,-0.256416828,0.057251779,0.457716064,0.061739943,-0.519957405,-0.134197291,-0.22469983,-0.242384092,-0.089627834,-0.835864159,0.404413069,-0.352297617,0.052244436,0.025028601,41.04,0
3826,-0.345771824,1.140105575,1.412193154,0.281321553,0.001597865,-0.979046421,0.516874367,-0.078024973,1.089442048,-0.841280334,0.513496829,-3.280043402,0.449915098,1.266082863,0.300193467,0.41379628,0.816095128,0.294761217,-0.285240513,-0.013064714,-0.429051485,-0.98311213,0.011796417,0.237552831,-0.228072795,0.037685469,0.210401751,0.08922965,1.79,0
3827,0.755791722,-1.356122188,0.717365835,-1.418804277,-1.793278132,-1.177957719,-0.394421729,-0.22822862,3.776475966,-2.111547254,0.853676943,-1.692605448,1.062305975,1.485932804,0.999154751,-0.90007827,0.885856464,0.566905285,0.672115078,0.342073738,0.03698239,0.032657394,-0.24189855,0.679177118,0.376135496,-0.866087901,0.026491661,0.075376008,265.42,0
3829,1.127634522,-0.177540917,0.928538153,0.215266039,-0.793714001,-0.235573117,-0.632664768,0.152416704,1.62718406,-0.375620461,2.554365328,-2.26883566,0.098275191,2.069172709,0.247580797,0.426863033,0.506170418,0.020287106,-0.384187149,-0.193328987,-0.258482841,-0.630441655,0.211391279,0.153378781,-0.203399847,0.753115559,-0.089801328,-0.003282889,23.7,0
3829,-0.788519814,0.458543623,2.965360495,0.646257979,-0.383435824,1.128469594,-0.464031375,0.48606443,1.719575026,-1.003988942,0.66837718,-2.449015672,0.842165022,0.999558188,-1.237903549,0.523306831,-0.000660162,1.683347554,0.26816653,-0.025952678,0.082600279,0.586077656,-0.435606516,-0.551665878,0.422840212,-0.159239679,0.091332243,0.066186198,28.39,0
3830,-1.605175748,0.218715814,1.050233026,0.307778913,0.738507782,1.496311365,-0.42082196,1.074547125,1.067036371,-0.891562663,2.582739521,-1.362314203,0.971113595,1.904224086,-0.695762985,-1.308565704,1.899403105,-1.617972868,-1.097442189,-0.302806543,-0.166000923,0.065631371,0.548307629,-1.067385909,-0.190397458,0.325685471,0.098420597,-0.077938391,29.17,0
3833,0.997120643,-0.034899447,1.586492263,2.06275676,-0.825986357,0.369211753,-0.50759936,0.100606222,2.334365229,-0.831250243,0.500755968,-0.77553382,2.358313812,0.516179881,-2.595675131,-1.378820767,1.640182467,-1.381590213,-0.245052721,-0.149783218,-0.503258306,-0.731877017,0.1263914,0.570907388,0.358370443,-0.587009464,0.06761968,0.034321562,35.89,0
3835,-0.689310313,0.791337913,1.83635371,0.28613028,-0.362669659,-0.277318908,1.325709182,-0.495864346,1.937907609,-0.148805223,0.038534943,-3.498223431,-0.262142299,1.095542314,-0.877853346,-0.511575021,0.656024049,-0.102926568,0.162785372,0.222098206,-0.499434235,-0.567751123,-0.098458843,0.314096832,-0.078828394,0.156381377,0.105947238,-0.247240697,117.12,0
3836,-0.893605107,1.25863754,1.466269714,1.858799638,-0.191370614,0.361775173,0.472154259,-0.147435603,1.328050097,0.059441176,0.170700949,-3.270082729,-0.033073641,1.65432214,0.114917761,-1.461877063,1.675875779,-0.168836706,1.262888931,-0.199506059,-0.107802187,-0.041076691,-0.169793834,0.009300822,-0.196508195,-0.201041187,-0.521009971,0.149778259,48.97,0
3837,-0.37406329,1.682019518,2.090862637,2.957528013,0.241098255,-0.095663263,0.568653893,-0.12690082,-0.364429553,0.436720117,0.698066087,-2.230755847,3.107521486,1.436679587,0.400814464,-0.073084176,0.635080261,0.007949044,0.638553982,0.32567637,-0.326405341,-0.558026883,0.00921267,0.32941452,-0.388059537,-0.083849248,0.360440829,0.200040345,6.51,0
3838,-0.135843594,0.140611805,1.48095853,-1.135779257,0.213653175,0.209191322,0.517701949,-0.574806388,0.624232081,0.326630181,2.354726598,-3.697394926,0.240402723,-0.285861527,-1.063881863,0.789047153,1.704232695,-0.606051159,0.685474329,0.163712406,-0.248518693,-0.084275467,-0.248024039,-0.470721528,-0.18261369,-0.453075832,-0.722734708,-0.650467919,39.82,0
3839,-0.754132261,2.004241421,-0.43256432,1.105979532,0.05826816,-0.722541363,0.191379836,0.586600999,0.424235338,-0.381207285,0.571163062,-1.476857509,2.939463461,2.275026529,-0.017832383,-0.714143268,1.122805183,-0.388650441,-0.226632261,-0.045986336,0.078600622,0.594295515,0.154976462,0.057232188,-0.667791069,-0.419003859,0.294360583,0.156974318,2.29,0
3842,-0.718198557,0.734520859,0.517751159,-2.455184431,2.754553358,3.291344034,0.52099371,0.23684413,1.96595612,0.216301404,0.998952335,-2.998138927,1.469764162,0.766126227,0.083774926,0.60814317,-0.76829506,0.260540991,-0.564299828,0.573540785,-0.503894866,-0.64775094,-0.198991389,0.968594265,-0.185903207,0.619603625,-0.044117638,-0.383839451,3.77,0
